ssyk2012_4,year,daioe_allapps,daioe_stratgames,daioe_videogames,daioe_imgrec,daioe_imgcompr,daioe_imggen,daioe_readcompr,daioe_lngmod,daioe_translat,daioe_speechrec,daioe_genai,pctl_rank_allapps,pctl_rank_stratgames,pctl_rank_videogames,pctl_rank_imgrec,pctl_rank_imgcompr,pctl_rank_imggen,pctl_rank_readcompr,pctl_rank_lngmod,pctl_rank_translat,pctl_rank_speechrec,pctl_rank_genai,ssyk2012_1,ssyk2012_2,ssyk2012_3
7134 Building structure cleaners and related workers,2018,14.562081336975098,0.21823963522911072,3.957773208618164,0.19288726150989532,0.05110122263431549,0.2891571521759033,0.07225269824266434,0.04618929699063301,0.009090203791856766,0.16894616186618805,0.5047047138214111,12.40999984741211,10.279999732971191,61.11000061035156,34.15999984741211,25.649999618530273,24.940000534057617,13.829999923706055,13.59000015258789,15.25,12.880000114440918,16.670000076293945,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2019,18.8867130279541,0.21830299496650696,4.9774274826049805,0.25344106554985046,0.055144645273685455,0.3225155174732208,0.09730643779039383,0.0662044957280159,0.01758415624499321,0.2013707160949707,0.6096956729888916,11.9399995803833,10.279999732971191,61.11000061035156,34.15999984741211,25.649999618530273,24.940000534057617,13.829999923706055,13.59000015258789,15.25,12.880000114440918,16.670000076293945,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2020,20.641695022583008,0.21833358705043793,5.00870943069458,0.3097430467605591,0.06550805270671844,0.38752835988998413,0.09863302111625671,0.16281411051750183,0.019433211535215378,0.22671803832054138,0.929633617401123,11.470000267028809,10.279999732971191,61.11000061035156,34.15999984741211,25.649999618530273,24.940000534057617,13.829999923706055,13.59000015258789,15.25,12.880000114440918,16.190000534057617,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2021,22.25037384033203,0.21840357780456543,5.013479232788086,0.36622950434684753,0.11595301330089569,0.49866029620170593,0.10418011248111725,0.1954350769519806,0.020253779366612434,0.2393193542957306,1.193663239479065,10.989999771118164,10.279999732971191,61.11000061035156,34.15999984741211,25.649999618530273,24.940000534057617,13.829999923706055,13.59000015258789,15.25,12.880000114440918,16.190000534057617,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2022,23.776899337768555,0.2184036374092102,5.028132438659668,0.37841448187828064,0.1322309374809265,0.5213925242424011,0.1235421895980835,0.38302770256996155,0.020651230588555336,0.2573462724685669,1.534437656402588,10.520000457763672,10.279999732971191,61.11000061035156,34.15999984741211,25.649999618530273,24.940000534057617,13.829999923706055,13.59000015258789,15.25,12.880000114440918,15.720000267028809,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2023,25.84954261779785,0.21840371191501617,5.031978130340576,0.3808382749557495,0.18023084104061127,0.5236923694610596,0.20217624306678772,0.4966001510620117,0.020882470533251762,0.4415823221206665,1.682594656944275,10.050000190734863,10.279999732971191,61.11000061035156,34.15999984741211,25.649999618530273,24.940000534057617,13.829999923706055,13.59000015258789,15.25,12.880000114440918,14.779999732971191,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7211 Metal moulders and related workers,2010,0.20471154153347015,0.07157472521066666,,0.019406523555517197,,,,,,0.002084113657474518,,12.40999984741211,25.40999984741211,,7.920000076293945,,,,,,7.449999809265137,,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2011,0.3435661196708679,0.14243459701538086,,0.023106228560209274,,,,,,0.004168227314949036,,12.880000114440918,25.40999984741211,,7.920000076293945,,,,,,7.449999809265137,,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2012,0.49862807989120483,0.15396374464035034,,0.0594070628285408,,,,0.00020947789016645402,,0.010805638507008553,0.00020947789016645402,8.630000114440918,25.40999984741211,,7.920000076293945,,,,4.610000133514404,,7.449999809265137,4.610000133514404,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2013,3.392676830291748,0.16549289226531982,1.7854127883911133,0.08424394577741623,,,,0.0005854587070643902,,0.01744304969906807,0.0005854587070643902,68.68000030517578,25.40999984741211,96.0999984741211,7.920000076293945,,,,4.610000133514404,,7.449999809265137,4.610000133514404,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2014,5.55307674407959,0.1770220547914505,2.8480374813079834,0.11015088111162186,,,0.0012633249862119555,0.005074113141745329,,0.022253649309277534,0.005074113141745329,67.26000213623047,25.40999984741211,96.0999984741211,7.920000076293945,,,3.6600000858306885,4.610000133514404,,7.449999809265137,4.610000133514404,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2015,9.083066940307617,0.18958456814289093,3.9106621742248535,0.13931690156459808,,0.016045624390244484,0.0021228808909654617,0.009188134223222733,0.0013240568805485964,0.11870398372411728,0.04146401956677437,51.18000030517578,25.40999984741211,96.0999984741211,7.920000076293945,,5.320000171661377,3.6600000858306885,4.610000133514404,4.849999904632568,7.449999809265137,3.430000066757202,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2016,12.752437591552734,0.23536831140518188,4.2124738693237305,0.14238828420639038,0.03131924942135811,0.20782029628753662,0.05559073016047478,0.01527238916605711,0.003751590847969055,0.13443857431411743,0.30755892395973206,29.200000762939453,25.40999984741211,96.0999984741211,7.920000076293945,1.5399999618530273,5.320000171661377,3.6600000858306885,4.610000133514404,4.849999904632568,7.449999809265137,3.9000000953674316,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2017,13.152731895446777,0.23693378269672394,4.239717483520508,0.15856002271175385,0.04321088641881943,0.20784975588321686,0.057109907269477844,0.01634778082370758,0.005417509004473686,0.1399809718132019,0.30901941657066345,27.540000915527344,25.40999984741211,96.0999984741211,7.920000076293945,1.5399999618530273,5.320000171661377,3.6600000858306885,4.610000133514404,4.849999904632568,7.449999809265137,3.9000000953674316,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2018,15.283223152160645,0.23706498742103577,4.857212543487549,0.16795358061790466,0.043233100324869156,0.24576862156391144,0.060030024498701096,0.038811009377241135,0.007500775158405304,0.1539875566959381,0.42770272493362427,25.40999984741211,25.40999984741211,96.0999984741211,7.920000076293945,1.5399999618530273,5.320000171661377,3.6600000858306885,4.610000133514404,4.849999904632568,7.449999809265137,3.430000066757202,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2019,19.736431121826172,0.23713383078575134,6.108592510223389,0.2206798493862152,0.046653952449560165,0.2741215229034424,0.08084553480148315,0.05562897026538849,0.014509554952383041,0.1835412234067917,0.5164949893951416,24.469999313354492,25.40999984741211,96.0999984741211,7.920000076293945,1.5399999618530273,5.320000171661377,3.6600000858306885,4.610000133514404,4.849999904632568,7.449999809265137,3.430000066757202,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2020,21.323904037475586,0.23716706037521362,6.1469831466674805,0.2697039246559143,0.05542169138789177,0.3293790817260742,0.0819477066397667,0.13680614531040192,0.016035301610827446,0.20664426684379578,0.7867206335067749,19.739999771118164,25.40999984741211,96.0999984741211,7.920000076293945,1.5399999618530273,5.320000171661377,3.6600000858306885,4.610000133514404,4.849999904632568,7.449999809265137,2.9600000381469727,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2021,22.73287010192871,0.23724307119846344,6.15283727645874,0.3188886344432831,0.09809958189725876,0.42383548617362976,0.08655641227960587,0.16421622037887573,0.01671239174902439,0.21812984347343445,1.010231852531433,14.779999732971191,25.40999984741211,96.0999984741211,7.920000076293945,1.5399999618530273,5.320000171661377,3.6600000858306885,4.610000133514404,4.849999904632568,7.449999809265137,2.9600000381469727,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2022,24.08521842956543,0.2372431457042694,6.170820236206055,0.3294985294342041,0.11187117546796799,0.44315671920776367,0.10264308750629425,0.3218427300453186,0.017040349543094635,0.23456063866615295,1.2974213361740112,13.359999656677246,25.40999984741211,96.0999984741211,7.920000076293945,1.5399999618530273,5.320000171661377,3.6600000858306885,4.610000133514404,4.849999904632568,7.449999809265137,3.6600000858306885,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7211 Metal moulders and related workers,2023,25.902484893798828,0.23724322021007538,6.175539970397949,0.33160898089408875,0.15248046815395355,0.4451114237308502,0.16797494888305664,0.4172731041908264,0.017231155186891556,0.40248432755470276,1.42208993434906,10.279999732971191,25.40999984741211,96.0999984741211,7.920000076293945,1.5399999618530273,5.320000171661377,3.6600000858306885,4.610000133514404,4.849999904632568,7.449999809265137,3.6600000858306885,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7212 Welders and flame cutters,2010,0.22790701687335968,0.07739497721195221,,0.023111585527658463,,,,,,0.0022315799724310637,,36.52000045776367,44.79999923706055,,39.130001068115234,,,,,,11.9399995803833,,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7212 Welders and flame cutters,2011,0.3803027272224426,0.15401697158813477,,0.02751763164997101,,,,,,0.004463159944862127,,35.34000015258789,44.79999923706055,,39.130001068115234,,,,,,11.9399995803833,,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7212 Welders and flame cutters,2012,0.5560347437858582,0.16648364067077637,,0.0707489624619484,,,,0.00023855370818637311,,0.011570217087864876,0.00023855370818637311,33.220001220703125,44.79999923706055,,39.130001068115234,,,,10.520000457763672,,11.9399995803833,10.520000457763672,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7212 Welders and flame cutters,2013,3.575084924697876,0.17895032465457916,1.8200929164886475,0.10032765567302704,,,,0.0006667211418971419,,0.018677273765206337,0.0006667211418971419,84.98999786376953,44.79999923706055,97.5199966430664,39.130001068115234,,,,10.520000457763672,,11.9399995803833,10.520000457763672,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
7212 Welders and flame cutters,2014,5.8533172607421875,0.19141699373722076,2.903358221054077,0.13118070363998413,,,0.001470473362132907,0.005778405349701643,,0.023828258737921715,0.005778405349701643,83.56999969482422,44.79999923706055,97.5199966430664,39.130001068115234,,,11.470000267028809,10.520000457763672,,11.9399995803833,10.520000457763672,7 Building and manufacturing workers,"72 Metal, machinery and related trades workers","721 Sheet and structural metal workers, moulders and welders, and related workers"
